lat,lon
-16.125, -59.875
-16.125, -59.625
-16.125, -59.375
-16.125, -57.375
-16.125, -57.125
-16.125, -56.875
-16.125, -56.625
-16.125, -56.375
-16.125, -56.125
-16.125, -55.875
-16.125, -55.625
-16.125, -55.375
-16.125, -55.125
-16.125, -54.875
-16.125, -54.625
-16.125, -54.375
-16.125, -54.125
-16.125, -53.875
-16.125, -53.625
-16.125, -53.375
-16.125, -53.125
-16.125, -52.875
-16.125, -52.625
-16.125, -52.375
-16.125, -52.125
-16.125, -51.875
-16.125, -51.625
-16.125, -51.375
-16.125, -51.125
-16.125, -50.875
-16.125, -50.625
-16.125, -50.375
-16.125, -50.125
-16.125, -49.875
-16.125, -49.625
-16.125, -49.375
-16.125, -49.125
-16.125, -48.875
-16.125, -48.625
-16.125, -48.375
-16.125, -48.125
-16.125, -47.875
-16.125, -47.625
-16.125, -47.375
-16.125, -47.125
-16.125, -46.875
-16.125, -46.625
-16.125, -46.375
-16.125, -46.125
-16.125, -45.875
-16.125, -45.625
-16.125, -45.375
-16.125, -45.125
-16.125, -44.875
-16.125, -44.625
-16.125, -44.375
-16.125, -44.125
-16.125, -43.875
-16.125, -43.625
-16.125, -43.375
-16.125, -43.125
-16.125, -42.875
-16.125, -42.625
-16.125, -42.375
-16.125, -42.125
-16.125, -41.875
-16.125, -41.625
-16.125, -41.375
-16.125, -41.125
-16.125, -40.875
-16.125, -40.625
-16.125, -40.375
-16.125, -40.125
-16.125, -39.875
-16.125, -39.625
-16.125, -39.375
-16.125, -39.125
-15.875, -59.875
-15.875, -59.625
-15.875, -59.375
-15.875, -59.125
-15.875, -57.625
-15.875, -57.375
-15.875, -57.125
-15.875, -56.875
-15.875, -56.625
-15.875, -56.375
-15.875, -56.125
-15.875, -55.875
-15.875, -55.625
-15.875, -55.375
-15.875, -55.125
-15.875, -54.875
-15.875, -54.625
-15.875, -54.375
-15.875, -54.125
-15.875, -53.875
-15.875, -53.625
-15.875, -53.375
-15.875, -53.125
-15.875, -52.875
-15.875, -52.625
-15.875, -52.375
-15.875, -52.125
-15.875, -51.875
-15.875, -51.625
-15.875, -51.375
-15.875, -51.125
-15.875, -50.875
-15.875, -50.625
-15.875, -50.375
-15.875, -50.125
-15.875, -49.875
-15.875, -49.625
-15.875, -49.375
-15.875, -49.125
-15.875, -48.875
-15.875, -48.625
-15.875, -48.375
-15.875, -48.125
-15.875, -47.875
-15.875, -47.625
-15.875, -47.375
-15.875, -47.125
-15.875, -46.875
-15.875, -46.625
-15.875, -46.375
-15.875, -46.125
-15.875, -45.875
-15.875, -45.625
-15.875, -45.375
-15.875, -45.125
-15.875, -44.875
-15.875, -44.625
-15.875, -44.375
-15.875, -44.125
-15.875, -43.875
-15.875, -43.625
-15.875, -43.375
-15.875, -43.125
-15.875, -42.875
-15.875, -42.625
-15.875, -42.375
-15.875, -42.125
-15.875, -41.875
-15.875, -41.625
-15.875, -41.375
-15.875, -41.125
-15.875, -40.875
-15.875, -40.625
-15.875, -40.375
-15.875, -40.125
-15.875, -39.875
-15.875, -39.625
-15.875, -39.375
-15.875, -39.125
-15.625, -60.125
-15.625, -59.875
-15.625, -59.625
-15.625, -59.375
-15.625, -59.125
-15.625, -58.875
-15.625, -57.875
-15.625, -57.625
-15.625, -57.375
-15.625, -57.125
-15.625, -56.875
-15.625, -56.625
-15.625, -56.375
-15.625, -56.125
-15.625, -55.875
-15.625, -55.625
-15.625, -55.375
-15.625, -55.125
-15.625, -54.875
-15.625, -54.625
-15.625, -54.375
-15.625, -54.125
-15.625, -53.875
-15.625, -53.625
-15.625, -53.375
-15.625, -53.125
-15.625, -52.875
-15.625, -52.625
-15.625, -52.375
-15.625, -52.125
-15.625, -51.875
-15.625, -51.625
-15.625, -51.375
-15.625, -51.125
-15.625, -50.875
-15.625, -50.625
-15.625, -50.375
-15.625, -50.125
-15.625, -49.875
-15.625, -49.625
-15.625, -49.375
-15.625, -49.125
-15.625, -48.875
-15.625, -48.625
-15.625, -48.375
-15.625, -48.125
-15.625, -47.875
-15.625, -47.625
-15.625, -47.375
-15.625, -47.125
-15.625, -46.875
-15.625, -46.625
-15.625, -46.375
-15.625, -46.125
-15.625, -45.875
-15.625, -45.625
-15.625, -45.375
-15.625, -45.125
-15.625, -44.875
-15.625, -44.625
-15.625, -44.375
-15.625, -44.125
-15.625, -43.875
-15.625, -43.625
-15.625, -43.375
-15.625, -43.125
-15.625, -42.875
-15.625, -42.625
-15.625, -42.375
-15.625, -42.125
-15.625, -41.875
-15.625, -41.625
-15.625, -41.375
-15.625, -41.125
-15.625, -40.875
-15.625, -40.625
-15.625, -40.375
-15.625, -40.125
-15.625, -39.875
-15.625, -39.625
-15.625, -39.375
-15.625, -39.125
-15.375, -60.375
-15.375, -60.125
-15.375, -59.875
-15.375, -59.625
-15.375, -59.375
-15.375, -59.125
-15.375, -58.875
-15.375, -58.625
-15.375, -58.375
-15.375, -58.125
-15.375, -57.875
-15.375, -57.625
-15.375, -57.375
-15.375, -57.125
-15.375, -56.875
-15.375, -56.625
-15.375, -56.375
-15.375, -56.125
-15.375, -55.875
-15.375, -55.625
-15.375, -55.375
-15.375, -55.125
-15.375, -54.875
-15.375, -54.625
-15.375, -54.375
-15.375, -54.125
-15.375, -53.875
-15.375, -53.625
-15.375, -53.375
-15.375, -53.125
-15.375, -52.875
-15.375, -52.625
-15.375, -52.375
-15.375, -52.125
-15.375, -51.875
-15.375, -51.625
-15.375, -51.375
-15.375, -51.125
-15.375, -50.875
-15.375, -50.625
-15.375, -50.375
-15.375, -50.125
-15.375, -49.875
-15.375, -49.625
-15.375, -49.375
-15.375, -49.125
-15.375, -48.875
-15.375, -48.625
-15.375, -48.375
-15.375, -48.125
-15.375, -47.875
-15.375, -47.625
-15.375, -47.375
-15.375, -47.125
-15.375, -46.875
-15.375, -46.625
-15.375, -46.375
-15.375, -46.125
-15.375, -45.875
-15.375, -45.625
-15.375, -45.375
-15.375, -45.125
-15.375, -44.875
-15.375, -44.625
-15.375, -44.375
-15.375, -44.125
-15.375, -43.875
-15.375, -43.625
-15.375, -43.375
-15.375, -43.125
-15.375, -42.875
-15.375, -42.625
-15.375, -42.375
-15.375, -42.125
-15.375, -41.875
-15.375, -41.625
-15.375, -41.375
-15.375, -41.125
-15.375, -40.875
-15.375, -40.625
-15.375, -40.375
-15.375, -40.125
-15.375, -39.875
-15.375, -39.625
-15.375, -39.375
-15.375, -39.125
-15.125, -60.375
-15.125, -60.125
-15.125, -59.875
-15.125, -59.625
-15.125, -59.375
-15.125, -59.125
-15.125, -58.875
-15.125, -58.625
-15.125, -58.375
-15.125, -58.125
-15.125, -57.875
-15.125, -57.625
-15.125, -57.375
-15.125, -57.125
-15.125, -56.875
-15.125, -56.625
-15.125, -56.375
-15.125, -56.125
-15.125, -55.875
-15.125, -55.625
-15.125, -55.375
-15.125, -55.125
-15.125, -54.875
-15.125, -54.625
-15.125, -54.375
-15.125, -54.125
-15.125, -53.875
-15.125, -53.625
-15.125, -53.375
-15.125, -53.125
-15.125, -52.875
-15.125, -52.625
-15.125, -52.375
-15.125, -52.125
-15.125, -51.875
-15.125, -51.625
-15.125, -51.375
-15.125, -51.125
-15.125, -50.875
-15.125, -50.625
-15.125, -50.375
-15.125, -50.125
-15.125, -49.875
-15.125, -49.625
-15.125, -49.375
-15.125, -49.125
-15.125, -48.875
-15.125, -48.625
-15.125, -48.375
-15.125, -48.125
-15.125, -47.875
-15.125, -47.625
-15.125, -47.375
-15.125, -47.125
-15.125, -46.875
-15.125, -46.625
-15.125, -46.375
-15.125, -46.125
-15.125, -45.875
-15.125, -45.625
-15.125, -45.375
-15.125, -45.125
-15.125, -44.875
-15.125, -44.625
-15.125, -44.375
-15.125, -44.125
-15.125, -43.875
-15.125, -43.625
-15.125, -43.375
-15.125, -43.125
-15.125, -42.875
-15.125, -42.625
-15.125, -42.375
-15.125, -42.125
-15.125, -41.875
-15.125, -41.625
-15.125, -41.375
-15.125, -41.125
-15.125, -40.875
-15.125, -40.625
-15.125, -40.375
-15.125, -40.125
-15.125, -39.875
-15.125, -39.625
-15.125, -39.375
-15.125, -39.125
-14.875, -60.625
-14.875, -60.375
-14.875, -60.125
-14.875, -59.875
-14.875, -59.625
-14.875, -59.375
-14.875, -59.125
-14.875, -58.875
-14.875, -58.625
-14.875, -58.375
-14.875, -58.125
-14.875, -57.875
-14.875, -57.625
-14.875, -57.375
-14.875, -57.125
-14.875, -56.875
-14.875, -56.625
-14.875, -56.375
-14.875, -56.125
-14.875, -55.875
-14.875, -55.625
-14.875, -55.375
-14.875, -55.125
-14.875, -54.875
-14.875, -54.625
-14.875, -54.375
-14.875, -54.125
-14.875, -53.875
-14.875, -53.625
-14.875, -53.375
-14.875, -53.125
-14.875, -52.875
-14.875, -52.625
-14.875, -52.375
-14.875, -52.125
-14.875, -51.875
-14.875, -51.625
-14.875, -51.375
-14.875, -51.125
-14.875, -50.875
-14.875, -50.625
-14.875, -50.375
-14.875, -50.125
-14.875, -49.875
-14.875, -49.625
-14.875, -49.375
-14.875, -49.125
-14.875, -48.875
-14.875, -48.625
-14.875, -48.375
-14.875, -48.125
-14.875, -47.875
-14.875, -47.625
-14.875, -47.375
-14.875, -47.125
-14.875, -46.875
-14.875, -46.625
-14.875, -46.375
-14.875, -46.125
-14.875, -45.875
-14.875, -45.625
-14.875, -45.375
-14.875, -45.125
-14.875, -44.875
-14.875, -44.625
-14.875, -44.375
-14.875, -44.125
-14.875, -43.875
-14.875, -43.625
-14.875, -43.375
-14.875, -43.125
-14.875, -42.875
-14.875, -42.625
-14.875, -42.375
-14.875, -42.125
-14.875, -41.875
-14.875, -41.625
-14.875, -41.375
-14.875, -41.125
-14.875, -40.875
-14.875, -40.625
-14.875, -40.375
-14.875, -40.125
-14.875, -39.875
-14.875, -39.625
-14.875, -39.375
-14.875, -39.125
-14.625, -60.875
-14.625, -60.625
-14.625, -60.375
-14.625, -60.125
-14.625, -59.875
-14.625, -59.625
-14.625, -59.375
-14.625, -59.125
-14.625, -58.875
-14.625, -58.625
-14.625, -58.375
-14.625, -58.125
-14.625, -57.875
-14.625, -57.625
-14.625, -57.375
-14.625, -57.125
-14.625, -56.875
-14.625, -56.625
-14.625, -56.375
-14.625, -56.125
-14.625, -55.875
-14.625, -55.625
-14.625, -55.375
-14.625, -55.125
-14.625, -54.875
-14.625, -54.625
-14.625, -54.375
-14.625, -54.125
-14.625, -53.875
-14.625, -53.625
-14.625, -53.375
-14.625, -53.125
-14.625, -52.875
-14.625, -52.625
-14.625, -52.375
-14.625, -52.125
-14.625, -51.875
-14.625, -51.625
-14.625, -51.375
-14.625, -51.125
-14.625, -50.875
-14.625, -50.625
-14.625, -50.375
-14.625, -50.125
-14.625, -49.875
-14.625, -49.625
-14.625, -49.375
-14.625, -49.125
-14.625, -48.875
-14.625, -48.625
-14.625, -48.375
-14.625, -48.125
-14.625, -47.875
-14.625, -47.625
-14.625, -47.375
-14.625, -47.125
-14.625, -46.875
-14.625, -46.625
-14.625, -46.375
-14.625, -46.125
-14.625, -45.875
-14.625, -45.625
-14.625, -45.375
-14.625, -45.125
-14.625, -44.875
-14.625, -44.625
-14.625, -44.375
-14.625, -44.125
-14.625, -43.875
-14.625, -43.625
-14.625, -43.375
-14.625, -43.125
-14.625, -42.875
-14.625, -42.625
-14.625, -42.375
-14.625, -42.125
-14.625, -41.875
-14.625, -41.625
-14.625, -41.375
-14.625, -41.125
-14.625, -40.875
-14.625, -40.625
-14.625, -40.375
-14.625, -40.125
-14.625, -39.875
-14.625, -39.625
-14.625, -39.375
-14.625, -39.125
-14.375, -62.125
-14.375, -61.875
-14.375, -61.625
-14.375, -61.375
-14.375, -61.125
-14.375, -60.875
-14.375, -60.625
-14.375, -60.375
-14.375, -60.125
-14.375, -59.875
-14.375, -59.625
-14.375, -59.375
-14.375, -59.125
-14.375, -58.875
-14.375, -58.625
-14.375, -58.375
-14.375, -58.125
-14.375, -57.875
-14.375, -57.625
-14.375, -57.375
-14.375, -57.125
-14.375, -56.875
-14.375, -56.625
-14.375, -56.375
-14.375, -56.125
-14.375, -55.875
-14.375, -55.625
-14.375, -55.375
-14.375, -55.125
-14.375, -54.875
-14.375, -54.625
-14.375, -54.375
-14.375, -54.125
-14.375, -53.875
-14.375, -53.625
-14.375, -53.375
-14.375, -53.125
-14.375, -52.875
-14.375, -52.625
-14.375, -52.375
-14.375, -52.125
-14.375, -51.875
-14.375, -51.625
-14.375, -51.375
-14.375, -51.125
-14.375, -50.875
-14.375, -50.625
-14.375, -50.375
-14.375, -50.125
-14.375, -49.875
-14.375, -49.625
-14.375, -49.375
-14.375, -49.125
-14.375, -48.875
-14.375, -48.625
-14.375, -48.375
-14.375, -48.125
-14.375, -47.875
-14.375, -47.625
-14.375, -47.375
-14.375, -47.125
-14.375, -46.875
-14.375, -46.625
-14.375, -46.375
-14.375, -46.125
-14.375, -45.875
-14.375, -45.625
-14.375, -45.375
-14.375, -45.125
-14.375, -44.875
-14.375, -44.625
-14.375, -44.375
-14.375, -44.125
-14.375, -43.875
-14.375, -43.625
-14.375, -43.375
-14.375, -43.125
-14.375, -42.875
-14.375, -42.625
-14.375, -42.375
-14.375, -42.125
-14.375, -41.875
-14.375, -41.625
-14.375, -41.375
-14.375, -41.125
-14.375, -40.875
-14.375, -40.625
-14.375, -40.375
-14.375, -40.125
-14.375, -39.875
-14.375, -39.625
-14.375, -39.375
-14.375, -39.125
-14.125, -62.875
-14.125, -62.625
-14.125, -62.375
-14.125, -62.125
-14.125, -61.875
-14.125, -61.625
-14.125, -61.375
-14.125, -61.125
-14.125, -60.875
-14.125, -60.625
-14.125, -60.375
-14.125, -60.125
-14.125, -59.875
-14.125, -59.625
-14.125, -59.375
-14.125, -59.125
-14.125, -58.875
-14.125, -58.625
-14.125, -58.375
-14.125, -58.125
-14.125, -57.875
-14.125, -57.625
-14.125, -57.375
-14.125, -57.125
-14.125, -56.875
-14.125, -56.625
-14.125, -56.375
-14.125, -56.125
-14.125, -55.875
-14.125, -55.625
-14.125, -55.375
-14.125, -55.125
-14.125, -54.875
-14.125, -54.625
-14.125, -54.375
-14.125, -54.125
-14.125, -53.875
-14.125, -53.625
-14.125, -53.375
-14.125, -53.125
-14.125, -52.875
-14.125, -52.625
-14.125, -52.375
-14.125, -52.125
-14.125, -51.875
-14.125, -51.625
-14.125, -51.375
-14.125, -51.125
-14.125, -50.875
-14.125, -50.625
-14.125, -50.375
-14.125, -50.125
-14.125, -49.875
-14.125, -49.625
-14.125, -49.375
-14.125, -49.125
-14.125, -48.875
-14.125, -48.625
-14.125, -48.375
-14.125, -48.125
-14.125, -47.875
-14.125, -47.625
-14.125, -47.375
-14.125, -47.125
-14.125, -46.875
-14.125, -46.625
-14.125, -46.375
-14.125, -46.125
-14.125, -45.875
-14.125, -45.625
-14.125, -45.375
-14.125, -45.125
-14.125, -44.875
-14.125, -44.625
-14.125, -44.375
-14.125, -44.125
-14.125, -43.875
-14.125, -43.625
-14.125, -43.375
-14.125, -43.125
-14.125, -42.875
-14.125, -42.625
-14.125, -42.375
-14.125, -42.125
-14.125, -41.875
-14.125, -41.625
-14.125, -41.375
-14.125, -41.125
-14.125, -40.875
-14.125, -40.625
-14.125, -40.375
-14.125, -40.125
-14.125, -39.875
-14.125, -39.625
-14.125, -39.375
-14.125, -39.125
-13.875, -63.375
-13.875, -63.125
-13.875, -62.875
-13.875, -62.625
-13.875, -62.375
-13.875, -62.125
-13.875, -61.875
-13.875, -61.625
-13.875, -61.375
-13.875, -61.125
-13.875, -60.875
-13.875, -60.625
-13.875, -60.375
-13.875, -60.125
-13.875, -59.875
-13.875, -59.625
-13.875, -59.375
-13.875, -59.125
-13.875, -58.875
-13.875, -58.625
-13.875, -58.375
-13.875, -58.125
-13.875, -57.875
-13.875, -57.625
-13.875, -57.375
-13.875, -57.125
-13.875, -56.875
-13.875, -56.625
-13.875, -56.375
-13.875, -56.125
-13.875, -55.875
-13.875, -55.625
-13.875, -55.375
-13.875, -55.125
-13.875, -54.875
-13.875, -54.625
-13.875, -54.375
-13.875, -54.125
-13.875, -53.875
-13.875, -53.625
-13.875, -53.375
-13.875, -53.125
-13.875, -52.875
-13.875, -52.625
-13.875, -52.375
-13.875, -52.125
-13.875, -51.875
-13.875, -51.625
-13.875, -51.375
-13.875, -51.125
-13.875, -50.875
-13.875, -50.625
-13.875, -50.375
-13.875, -50.125
-13.875, -49.875
-13.875, -49.625
-13.875, -49.375
-13.875, -49.125
-13.875, -48.875
-13.875, -48.625
-13.875, -48.375
-13.875, -48.125
-13.875, -47.875
-13.875, -47.625
-13.875, -47.375
-13.875, -47.125
-13.875, -46.875
-13.875, -46.625
-13.875, -46.375
-13.875, -46.125
-13.875, -45.875
-13.875, -45.625
-13.875, -45.375
-13.875, -45.125
-13.875, -44.875
-13.875, -44.625
-13.875, -44.375
-13.875, -44.125
-13.875, -43.875
-13.875, -43.625
-13.875, -43.375
-13.875, -43.125
-13.875, -42.875
-13.875, -42.625
-13.875, -42.375
-13.875, -42.125
-13.875, -41.875
-13.875, -41.625
-13.875, -41.375
-13.875, -41.125
-13.875, -40.875
-13.875, -40.625
-13.875, -40.375
-13.875, -40.125
-13.875, -39.875
-13.875, -39.625
-13.875, -39.375
-13.875, -39.125
-13.625, -63.375
-13.625, -63.125
-13.625, -62.875
-13.625, -62.625
-13.625, -62.375
-13.625, -62.125
-13.625, -61.875
-13.625, -61.625
-13.625, -61.375
-13.625, -61.125
-13.625, -60.875
-13.625, -60.625
-13.625, -60.375
-13.625, -60.125
-13.625, -59.875
-13.625, -59.625
-13.625, -59.375
-13.625, -59.125
-13.625, -58.875
-13.625, -58.625
-13.625, -58.375
-13.625, -58.125
-13.625, -57.875
-13.625, -57.625
-13.625, -57.375
-13.625, -57.125
-13.625, -56.875
-13.625, -56.625
-13.625, -56.375
-13.625, -56.125
-13.625, -55.875
-13.625, -55.625
-13.625, -55.375
-13.625, -55.125
-13.625, -54.875
-13.625, -54.625
-13.625, -54.375
-13.625, -54.125
-13.625, -53.875
-13.625, -53.625
-13.625, -53.375
-13.625, -53.125
-13.625, -52.875
-13.625, -52.625
-13.625, -52.375
-13.625, -52.125
-13.625, -51.875
-13.625, -51.625
-13.625, -51.375
-13.625, -51.125
-13.625, -50.875
-13.625, -50.625
-13.625, -50.375
-13.625, -50.125
-13.625, -49.875
-13.625, -49.625
-13.625, -49.375
-13.625, -49.125
-13.625, -48.875
-13.625, -48.625
-13.625, -48.375
-13.625, -48.125
-13.625, -47.875
-13.625, -47.625
-13.625, -47.375
-13.625, -47.125
-13.625, -46.875
-13.625, -46.625
-13.625, -46.375
-13.625, -46.125
-13.625, -45.875
-13.625, -45.625
-13.625, -45.375
-13.625, -45.125
-13.625, -44.875
-13.625, -44.625
-13.625, -44.375
-13.625, -44.125
-13.625, -43.875
-13.625, -43.625
-13.625, -43.375
-13.625, -43.125
-13.625, -42.875
-13.625, -42.625
-13.625, -42.375
-13.625, -42.125
-13.625, -41.875
-13.625, -41.625
-13.625, -41.375
-13.625, -41.125
-13.625, -40.875
-13.625, -40.625
-13.625, -40.375
-13.625, -40.125
-13.625, -39.875
-13.625, -39.625
-13.625, -39.375
-13.625, -39.125
-13.375, -63.375
-13.375, -63.125
-13.375, -62.875
-13.375, -62.625
-13.375, -62.375
-13.375, -62.125
-13.375, -61.875
-13.375, -61.625
-13.375, -61.375
-13.375, -61.125
-13.375, -60.875
-13.375, -60.625
-13.375, -60.375
-13.375, -60.125
-13.375, -59.875
-13.375, -59.625
-13.375, -59.375
-13.375, -59.125
-13.375, -58.875
-13.375, -58.625
-13.375, -58.375
-13.375, -58.125
-13.375, -57.875
-13.375, -57.625
-13.375, -57.375
-13.375, -57.125
-13.375, -56.875
-13.375, -56.625
-13.375, -56.375
-13.375, -56.125
-13.375, -55.875
-13.375, -55.625
-13.375, -55.375
-13.375, -55.125
-13.375, -54.875
-13.375, -54.625
-13.375, -54.375
-13.375, -54.125
-13.375, -53.875
-13.375, -53.625
-13.375, -53.375
-13.375, -53.125
-13.375, -52.875
-13.375, -52.625
-13.375, -52.375
-13.375, -52.125
-13.375, -51.875
-13.375, -51.625
-13.375, -51.375
-13.375, -51.125
-13.375, -50.875
-13.375, -50.625
-13.375, -50.375
-13.375, -50.125
-13.375, -49.875
-13.375, -49.625
-13.375, -49.375
-13.375, -49.125
-13.375, -48.875
-13.375, -48.625
-13.375, -48.375
-13.375, -48.125
-13.375, -47.875
-13.375, -47.625
-13.375, -47.375
-13.375, -47.125
-13.375, -46.875
-13.375, -46.625
-13.375, -46.375
-13.375, -46.125
-13.375, -45.875
-13.375, -45.625
-13.375, -45.375
-13.375, -45.125
-13.375, -44.875
-13.375, -44.625
-13.375, -44.375
-13.375, -44.125
-13.375, -43.875
-13.375, -43.625
-13.375, -43.375
-13.375, -43.125
-13.375, -42.875
-13.375, -42.625
-13.375, -42.375
-13.375, -42.125
-13.375, -41.875
-13.375, -41.625
-13.375, -41.375
-13.375, -41.125
-13.375, -40.875
-13.375, -40.625
-13.375, -40.375
-13.375, -40.125
-13.375, -39.875
-13.375, -39.625
-13.375, -39.375
-13.375, -39.125
-13.125, -63.375
-13.125, -63.125
-13.125, -62.875
-13.125, -62.625
-13.125, -62.375
-13.125, -62.125
-13.125, -61.875
-13.125, -61.625
-13.125, -61.375
-13.125, -61.125
-13.125, -60.875
-13.125, -60.625
-13.125, -60.375
-13.125, -60.125
-13.125, -59.875
-13.125, -59.625
-13.125, -59.375
-13.125, -59.125
-13.125, -58.875
-13.125, -58.625
-13.125, -58.375
-13.125, -58.125
-13.125, -57.875
-13.125, -57.625
-13.125, -57.375
-13.125, -57.125
-13.125, -56.875
-13.125, -56.625
-13.125, -56.375
-13.125, -56.125
-13.125, -55.875
-13.125, -55.625
-13.125, -55.375
-13.125, -55.125
-13.125, -54.875
-13.125, -54.625
-13.125, -54.375
-13.125, -54.125
-13.125, -53.875
-13.125, -53.625
-13.125, -53.375
-13.125, -53.125
-13.125, -52.875
-13.125, -52.625
-13.125, -52.375
-13.125, -52.125
-13.125, -51.875
-13.125, -51.625
-13.125, -51.375
-13.125, -51.125
-13.125, -50.875
-13.125, -50.625
-13.125, -50.375
-13.125, -50.125
-13.125, -49.875
-13.125, -49.625
-13.125, -49.375
-13.125, -49.125
-13.125, -48.875
-13.125, -48.625
-13.125, -48.375
-13.125, -48.125
-13.125, -47.875
-13.125, -47.625
-13.125, -47.375
-13.125, -47.125
-13.125, -46.875
-13.125, -46.625
-13.125, -46.375
-13.125, -46.125
-13.125, -45.875
-13.125, -45.625
-13.125, -45.375
-13.125, -45.125
-13.125, -44.875
-13.125, -44.625
-13.125, -44.375
-13.125, -44.125
-13.125, -43.875
-13.125, -43.625
-13.125, -43.375
-13.125, -43.125
-13.125, -42.875
-13.125, -42.625
-13.125, -42.375
-13.125, -42.125
-13.125, -41.875
-13.125, -41.625
-13.125, -41.375
-13.125, -41.125
-13.125, -40.875
-13.125, -40.625
-13.125, -40.375
-13.125, -40.125
-13.125, -39.875
-13.125, -39.625
-13.125, -39.375
-13.125, -39.125
-13.125, -38.875
-12.875, -63.375
-12.875, -63.125
-12.875, -62.875
-12.875, -62.625
-12.875, -62.375
-12.875, -62.125
-12.875, -61.875
-12.875, -61.625
-12.875, -61.375
-12.875, -61.125
-12.875, -60.875
-12.875, -60.625
-12.875, -60.375
-12.875, -60.125
-12.875, -59.875
-12.875, -59.625
-12.875, -59.375
-12.875, -59.125
-12.875, -58.875
-12.875, -58.625
-12.875, -58.375
-12.875, -58.125
-12.875, -57.875
-12.875, -57.625
-12.875, -57.375
-12.875, -57.125
-12.875, -56.875
-12.875, -56.625
-12.875, -56.375
-12.875, -56.125
-12.875, -55.875
-12.875, -55.625
-12.875, -55.375
-12.875, -55.125
-12.875, -54.875
-12.875, -54.625
-12.875, -54.375
-12.875, -54.125
-12.875, -53.875
-12.875, -53.625
-12.875, -53.375
-12.875, -53.125
-12.875, -52.875
-12.875, -52.625
-12.875, -52.375
-12.875, -52.125
-12.875, -51.875
-12.875, -51.625
-12.875, -51.375
-12.875, -51.125
-12.875, -50.875
-12.875, -50.625
-12.875, -50.375
-12.875, -50.125
-12.875, -49.875
-12.875, -49.625
-12.875, -49.375
-12.875, -49.125
-12.875, -48.875
-12.875, -48.625
-12.875, -48.375
-12.875, -48.125
-12.875, -47.875
-12.875, -47.625
-12.875, -47.375
-12.875, -47.125
-12.875, -46.875
-12.875, -46.625
-12.875, -46.375
-12.875, -46.125
-12.875, -45.875
-12.875, -45.625
-12.875, -45.375
-12.875, -45.125
-12.875, -44.875
-12.875, -44.625
-12.875, -44.375
-12.875, -44.125
-12.875, -43.875
-12.875, -43.625
-12.875, -43.375
-12.875, -43.125
-12.875, -42.875
-12.875, -42.625
-12.875, -42.375
-12.875, -42.125
-12.875, -41.875
-12.875, -41.625
-12.875, -41.375
-12.875, -41.125
-12.875, -40.875
-12.875, -40.625
-12.875, -40.375
-12.875, -40.125
-12.875, -39.875
-12.875, -39.625
-12.875, -39.375
-12.875, -39.125
-12.875, -38.875
-12.875, -38.375
-12.625, -63.375
-12.625, -63.125
-12.625, -62.875
-12.625, -62.625
-12.625, -62.375
-12.625, -62.125
-12.625, -61.875
-12.625, -61.625
-12.625, -61.375
-12.625, -61.125
-12.625, -60.875
-12.625, -60.625
-12.625, -60.375
-12.625, -60.125
-12.625, -59.875
-12.625, -59.625
-12.625, -59.375
-12.625, -59.125
-12.625, -58.875
-12.625, -58.625
-12.625, -58.375
-12.625, -58.125
-12.625, -57.875
-12.625, -57.625
-12.625, -57.375
-12.625, -57.125
-12.625, -56.875
-12.625, -56.625
-12.625, -56.375
-12.625, -56.125
-12.625, -55.875
-12.625, -55.625
-12.625, -55.375
-12.625, -55.125
-12.625, -54.875
-12.625, -54.625
-12.625, -54.375
-12.625, -54.125
-12.625, -53.875
-12.625, -53.625
-12.625, -53.375
-12.625, -53.125
-12.625, -52.875
-12.625, -52.625
-12.625, -52.375
-12.625, -52.125
-12.625, -51.875
-12.625, -51.625
-12.625, -51.375
-12.625, -51.125
-12.625, -50.875
-12.625, -50.625
-12.625, -50.375
-12.625, -50.125
-12.625, -49.875
-12.625, -49.625
-12.625, -49.375
-12.625, -49.125
-12.625, -48.875
-12.625, -48.625
-12.625, -48.375
-12.625, -48.125
-12.625, -47.875
-12.625, -47.625
-12.625, -47.375
-12.625, -47.125
-12.625, -46.875
-12.625, -46.625
-12.625, -46.375
-12.625, -46.125
-12.625, -45.875
-12.625, -45.625
-12.625, -45.375
-12.625, -45.125
-12.625, -44.875
-12.625, -44.625
-12.625, -44.375
-12.625, -44.125
-12.625, -43.875
-12.625, -43.625
-12.625, -43.375
-12.625, -43.125
-12.625, -42.875
-12.625, -42.625
-12.625, -42.375
-12.625, -42.125
-12.625, -41.875
-12.625, -41.625
-12.625, -41.375
-12.625, -41.125
-12.625, -40.875
-12.625, -40.625
-12.625, -40.375
-12.625, -40.125
-12.625, -39.875
-12.625, -39.625
-12.625, -39.375
-12.625, -39.125
-12.625, -38.875
-12.625, -38.625
-12.625, -38.375
-12.625, -38.125
-12.375, -63.375
-12.375, -63.125
-12.375, -62.875
-12.375, -62.625
-12.375, -62.375
-12.375, -62.125
-12.375, -61.875
-12.375, -61.625
-12.375, -61.375
-12.375, -61.125
-12.375, -60.875
-12.375, -60.625
-12.375, -60.375
-12.375, -60.125
-12.375, -59.875
-12.375, -59.625
-12.375, -59.375
-12.375, -59.125
-12.375, -58.875
-12.375, -58.625
-12.375, -58.375
-12.375, -58.125
-12.375, -57.875
-12.375, -57.625
-12.375, -57.375
-12.375, -57.125
-12.375, -56.875
-12.375, -56.625
-12.375, -56.375
-12.375, -56.125
