state,year,lat,lon,gws_inst,rtzsm_inst,sfsm_inst
 AM, 2016,-4.305332261521972,-64.28885316184352,28.68036814953737,30.234379260319894,28.6855379316744
 AM, 2017,-4.305332261521972,-64.28885316184352,42.85409276182249,44.698753979722355,42.02366557916409
 AM, 2018,-4.305332261521972,-64.28885316184352,45.16345912082954,45.01959522880271,42.5003960482941
 AM, 2019,-4.305332261521972,-64.28885316184352,53.55782046217176,53.547114130481695,50.15437169593423
 AM, 2020,-4.305332261521972,-64.28885316184352,41.23762645932167,40.693555633293556,37.59408348354986
 AM, 2021,-4.305332261521972,-64.28885316184352,46.94738075647394,47.791426589105036,45.25814258564082
 AM, 2022,-4.305332261521972,-64.28885316184352,41.038262432620165,40.44837705280072,37.65874145806641
 AM, 2023,-4.305332261521972,-64.28885316184352,43.246191193453186,44.539867550111076,42.57988358825392
 AP, 2003,0.5807291666666666,-51.6640625,67.94191628392578,69.16528419731121,68.2885969093685
 AP, 2004,0.5807291666666666,-51.6640625,76.29284048217147,70.5456608895553,69.99103800896434
 AP, 2005,0.5807291666666666,-51.6640625,62.01918283538462,64.67084310204326,65.10248291864583
 AP, 2006,0.5807291666666666,-51.6640625,73.8639983054287,72.77121418235177,70.85624423489583
 AP, 2007,0.5807291666666666,-51.6640625,71.93911696111242,69.51077042134435,70.68924362269262
